id,price
64808,991856.876362397
66054,538795.1250262267
50544,285963.0460812532
61604,427719.42743169976
51057,259852.63212831176
33043,226368.7545973877
54086,323551.6115752932
43958,375714.25582131045
1893,738008.7705745404
59011,370733.08456332405
35507,282932.4356474798
63540,274236.96149835683
30239,249069.31043169822
36423,267280.25436375156
42071,582582.1081775835
30985,438148.7451795054
35153,231555.79760477087
30588,550262.1545773502
32275,1009384.5430248321
50657,868792.0436229832
14182,505818.1451866629
49678,221909.84911330172
59068,473619.44660231366
23930,396639.28323331557
36392,758152.0925221997
59467,307272.3747448073
40576,576481.839020131
32859,308374.4183427709
206,217933.68189033083
6632,316835.4248739086
15240,277137.29453573306
30386,601340.8750800862
17762,538509.1260147745
59059,299066.18480801606
13148,207183.00394452983
18132,306467.38590381126
23588,367121.6069927826
41530,747926.2528500692
43675,236547.04185174525
24636,650254.1344516482
37189,256582.50247993588
48025,441481.04057730356
59876,305939.46563251805
27428,253641.38408817016
33325,1110164.2173077657
30201,344231.1686916715
63043,224548.9991379741
58202,287826.69628728507
43028,325178.9380793561
3988,345782.42690100125
32921,282363.06978871446
21960,227423.97481564997
3459,413803.8174395218
48873,327593.43981014204
23810,816102.3304249956
22392,532279.3246947911
20824,355073.7334454122
2486,226732.76718845827
1480,285135.1525328168
45880,236898.77468581678
6787,538450.3250464747
28962,610517.4299875585
59537,297079.8027635685
62691,499011.8897671963
48579,336477.1535332163
33588,261776.4770496454
49287,233969.9615342768
56851,472721.9038530801
15965,501362.7815855608
38124,249542.84033379328
1033,205165.85861914803
56293,412502.6622765338
62772,379010.20074214216
59018,386994.93195549905
8439,254325.72112450574
45965,398978.1267518774
28004,225185.93945193355
45856,264694.08148856316
59300,359875.06327792804
31561,671972.7495036207
12037,252153.9001756566
32922,951835.8991355505
52743,319339.80152348406
44672,268815.2671992719
5705,345897.84716915083
20886,251268.9207011315
65241,229819.89183021442
40899,363389.0703822445
16208,262772.6958364645
64820,952568.1623649254
41114,737611.9376587854
22679,302572.7848874844
10095,236649.27989458712
30807,768134.3492302678
23158,725842.465696325
9881,265451.71848319087
37414,1468829.1908548507
13527,317217.54250907956
30324,255511.18118499877
43532,257734.6313798578
9447,1110089.0431267698
17082,279213.9000884229
43884,335288.87397942576
38011,289224.42579938757
27172,359533.1220085593
65968,314636.9576121306
12680,302929.9991397795
5204,769635.6540378018
27251,459542.3207646268
57037,234819.28815519923
31881,335753.28165510827
63384,545016.7432819896
58211,220566.27702933116
51854,314988.3001151784
64049,407603.76458427747
8262,267056.3083618472
55828,236117.566350271
31065,253766.6574640058
329,486324.11268843286
55057,230705.2278792645
2003,318085.8356852621
60661,230723.7503446358
22405,455631.05461451516
35369,218110.31369041014
20169,221985.47746344566
42525,650723.6019594723
59346,800273.9544983931
53493,298493.7038922366
35893,651355.6241919667
50928,404857.93341750087
32709,464268.3498806917
27922,185316.8275464167
25444,272343.86212082324
51529,1835225.6772356606
34486,282260.16961515474
9333,838878.3743925125
14770,292581.2172663219
1783,316612.2928033643
36710,907700.3878957109
9076,1147897.9572214573
13299,537958.6704321123
64282,505336.71676305245
43746,263593.6668625198
53255,1520437.8014942824
9936,237441.84021075472
14253,292473.651138531
14368,192359.1187091564
29015,489814.6172314852
32498,815309.3045538844
55084,522341.9637139314
63687,259222.33745508874
1322,605006.4005726378
15313,628779.2626833863
1692,209758.57512665432
63439,175130.0934260996
15931,396235.0804093277
23753,234234.0338270167
37438,221036.16184502564
25209,244427.78112271513
806,321547.4490970785
20156,309305.54447730683
50591,382026.37443292694
15258,266170.2802597429
13312,973706.660723209
42055,593446.5063999644
33844,1663666.3850516058
10003,669460.6216402885
4236,218318.09347527073
47509,264728.8480542509
33479,358230.2514327376
20440,238317.42503841646
41497,439391.167475187
28151,339506.6455731709
39162,164400.5067685426
27821,355617.8809348722
56678,540063.3565456253
42473,329594.29115257505
46571,1338801.0171223104
47777,205495.31947878166
51986,859722.6975096889
51536,506529.1992543059
15047,254994.48642018795
22500,313325.31058815843
8303,395572.52922493784
14660,198290.7139315206
27556,2927472.283134056
35476,251616.89027590503
16802,287839.82317964826
35222,1446849.5243594109
37892,221163.04610387332
65556,286481.60031972406
60181,564939.036496315
25224,1033440.9533246133
33792,243296.45188238792
39271,405088.92643363366
47618,209089.04393285658
27198,312615.6742709039
21267,347597.1350845787
922,646578.3049238633
35112,855700.197859753
43110,349076.22730663663
34767,182646.82036016064
18947,273458.30116705975
40780,294553.255282521
43002,247435.79635803375
36087,473920.6434841668
59802,377253.0562256294
23830,334293.03148352983
6923,313683.3858922807
27872,245943.72127475886
47292,1040808.3666790692
52279,444083.5956093583
6187,307431.27211697993
10180,274376.7148738701
17611,293560.72085250576
47310,352289.22950374795
13941,255434.84854061858
44941,698202.2797309958
45170,327701.87393638433
6115,227607.8004698556
893,258584.39544887314
25465,258927.05952418825
53229,287849.5521103547
9392,265463.31450769334
71,381333.3152261208
55102,257990.2080410583
42905,652412.834189706
29188,966598.3271121774
27270,433533.7657117823
15101,230149.33024516716
27925,233369.39285153063
22512,205991.52977047427
43033,312008.49995541485
23773,874951.091798445
42745,305843.8682919489
20028,391997.3931519047
65625,222405.00811844552
62728,1984022.9731441587
57566,214609.07675294043
34785,271654.9716397669
45575,471934.18826136296
8315,1696839.7096645406
44168,239924.37964900016
11352,331094.40249061334
8105,248430.01527350245
14812,262717.3593690082
48491,1300565.8243924733
64185,553775.1453211536
6719,771506.2477070219
1084,264458.2740163333
5875,227085.16396121768
41220,272502.2083596428
22058,3298285.0112010743
36414,300956.755842825
11168,736068.2744895392
40196,630749.7244567795
27222,447139.9956977313
31742,448732.53363872814
32698,309294.1026899923
56225,280210.9069170443
48739,1139742.0153132132
57320,349406.0893095427
36526,332776.13191001647
22228,502124.2310772469
9586,299054.17926859355
39426,239697.6267952352
14816,648446.3225188641
48857,1839490.1551052285
38111,283414.3622732877
18407,232667.67534123416
7242,257821.5984579183
15046,180767.82590689513
54126,354107.04782839766
7438,1191889.4464860044
12929,1821533.065976797
12804,414357.56282946374
62775,394536.58887362725
25329,317857.1563266234
65186,193779.1843558073
13782,226649.19011215126
3594,328255.3633345204
56149,421911.47378339595
14854,516759.10484422045
35928,1638089.7421564327
42603,314597.39908392
52595,315201.3023758488
5410,243156.71114731202
1387,266771.87333439314
12045,318681.90403762134
46610,1162937.985789779
50621,871642.8950833788
41432,787384.4941802501
35480,313242.0888819859
10300,374164.3776046521
46658,291560.5303070104
22674,303526.4430716853
59026,319873.8323596812
22973,223282.16033700755
28748,350898.6604170669
7394,281452.2498194038
61393,627694.0080605337
18786,287424.2957737359
26483,254693.55228631178
3323,235183.0001674469
58024,689472.1255319505
28017,331836.1961593924
57614,522601.82771280647
52778,523769.9107870377
10024,345690.3542484875
28159,437585.73462029523
56216,397812.2854992162
40937,375268.4761439041
35898,325867.69432947855
8624,263206.50094705087
2712,254575.7225903284
18865,319318.17786110664
35773,266701.03037803125
15966,427026.13392100704
46544,373880.0082149104
45687,614709.7081160637
39438,181072.07725852577
10346,230617.20286649303
37492,318759.1828376588
36728,226951.12487606893
12110,219564.91212868018
12260,481997.9975592275
4409,308722.84035720694
19951,267976.47191364714
22458,525428.388825912
13632,527828.411317365
31261,394402.2554989698
14552,230189.41627008808
46255,1300491.097229659
10221,419366.04142066545
52132,601979.7610684566
60713,238866.26792116935
26155,312938.2038732065
21672,1127022.4548344014
27899,366384.0289441954
46877,217154.7033750263
13723,217226.34735945123
15416,241915.80889405953
35539,321475.50776146346
39792,205407.5111036362
45678,316087.46249614167
58138,476034.1531594399
46509,550933.3712888459
58669,262802.55582025077
11517,223506.78407318384
1370,252961.90332345004
50843,247134.72954794395
10807,254384.66927402178
50603,424160.7345466558
26079,337719.9364807197
8360,457515.3742865455
23559,330103.6519442224
48566,289082.29095250263
50231,246905.9189244407
58044,366536.7394705745
34861,275862.7418991615
32880,552755.7916782962
62273,268601.94722706714
1540,304454.08690730965
22376,413689.0287578635
36384,1545282.3789526697
10948,238506.30755980095
20588,227726.29912894976
42924,295964.0994617281
61697,272215.45484543993
10983,331916.13486591395
47829,622237.2111585133
15306,337333.9890564814
17327,282694.684918015
2164,297733.0747493901
61398,247119.59735058062
21142,311641.8987593159
50649,193042.42855882875
57554,697233.2532917013
61766,369928.1158604238
37194,373962.2329007321
33190,693251.2669934699
51159,350477.82187541213
36032,321521.10918687034
48121,1121287.5232944007
47986,247007.83743389935
23401,728273.6733398525
6685,265260.04983757465
32800,424461.50797588396
37870,392235.10310375603
42118,362749.6440075761
23922,300487.8609349813
12705,272220.98791479424
56682,304000.2646826454
36586,543157.4564957177
29085,264628.41239146586
53703,289705.3068224411
589,313719.78546007536
46423,296066.62378352403
3161,855082.6957466427
63355,360724.4486497282
57846,257538.82027924946
52590,239840.3511999757
52170,360057.9012838106
60642,290734.4838869081
48859,470554.92883423116
63507,281533.1240030815
8348,258066.4472807256
38172,499132.5904407116
29765,337586.56604013446
43070,242401.82119563842
32017,299107.5761511728
58261,240572.2040373462
7812,291070.6508669644
46436,236097.27562615843
34272,426707.9268232857
20923,363766.63247628
22903,257072.35210005852
38722,211969.09302322904
7596,217771.8067406794
9147,505767.3073513162
17508,218828.88270309998
34206,942051.6787713412
60801,289479.3618413521
30472,1380362.0947965696
56552,257636.0426278201
60287,651690.3016120112
53451,657296.0940848788
55661,298661.8863065856
1141,246954.79743278696
40524,231972.7197715324
12480,267509.4064407333
30673,279880.0454022584
18758,554061.2956234019
16125,338463.77737867105
54820,315813.1195272606
8673,402653.8207697576
31496,480585.2156132293
31485,490273.92579579033
57017,350568.02586698934
53042,476808.8579503004
18144,1303226.0628437856
62265,215539.67018359172
27124,279414.31942857755
12586,250760.84563945752
60360,255815.34013681833
52068,401613.3041682005
46274,286651.96749154513
974,462147.8704868199
5457,299445.6087202009
60079,287579.7332256812
13646,280648.59958937496
42706,465754.24650406424
29548,379086.5998606645
43394,1464935.8142081508
47088,330289.0403841842
25445,241321.66708964497
48465,300703.4053243971
23819,518295.18060717045
40445,806175.0919824634
13674,258525.8765450574
31842,346652.09230777604
32903,356384.7317805832
6999,217609.57483806467
39047,535249.9724597213
42400,276208.23824908515
55689,324658.5413126496
201,271498.24908472906
19864,544711.9965367377
25977,377474.6894723938
58363,245418.01443307978
3009,580234.566373319
50944,461028.6988339933
54404,198393.39453219337
40734,311547.77782839903
34251,363166.7229574327
33708,248351.11074694616
19509,262893.7876532065
31491,230330.60403572943
50199,231832.57967955587
63318,1008052.160461739
47464,1001165.6763541476
52580,299005.32023075066
9113,398900.59631016856
27335,400714.58317641105
14768,408333.37194664933
4012,1527045.93479617
20324,359739.8608752251
50739,576926.2074363392
633,267158.3871798675
26981,279450.5678087659
32073,236403.52209095669
40606,2972140.423923645
1640,418212.16786342463
63483,527646.4917314816
30362,600696.9257826698
48779,281172.177214517
25016,269681.44328353734
21195,276287.7067513491
13778,295610.8732915623
13277,170588.0437354024
5995,843988.8291414749
29152,301826.6418847685
265,333736.02341002977
11425,293203.5210096013
53394,547768.7732966512
23308,214843.66941880417
20230,312495.9348552981
60863,414556.50434821
27261,238638.17371946326
8592,307695.66154662444
10313,847627.2959586531
17504,262218.3622565908
44984,337808.2137886839
61784,364258.76886691333
62507,297227.96207797964
34685,250503.53841707556
41774,279861.64176451013
58775,748389.234140395
48492,226213.11146310662
33025,226375.25094688017
29285,478478.8218955427
29536,293041.43084152136
48832,320167.290773737
24734,186504.41492706267
31926,452795.2513600066
36806,299469.1877716404
32735,6016513.107056287
16881,553952.1603076851
40419,170077.98425157872
52187,241341.3377680465
20916,230722.23518176458
22212,545217.0132825742
14449,206575.47865222718
45738,224754.44897189757
26925,613171.2370600849
16919,232997.76995078853
17311,283836.5527976189
14879,381174.1247045667
56781,386660.96102908516
21228,292706.6953257306
52301,453322.0080974425
63055,266367.595274961
14761,232219.74704890724
14495,1087743.510824696
47022,218836.41385092476
19237,439906.8632409263
15356,441517.3149964317
52921,332064.85770116467
37024,880516.2425888723
12423,362121.7589495856
52210,226497.39915839655
8479,272650.3223219104
35953,304586.8070560765
10871,731442.4757085447
51907,348691.1533476403
57638,329328.9064007576
23502,276622.82533207216
39274,217685.28557731168
9800,704931.588446564
6000,251418.31663356765
23799,301625.1109563673
62839,220761.55492190996
54835,516521.46498580347
3695,268425.62661272835
11471,322131.2462144935
39527,192288.4651879206
34185,413093.5651751291
62593,933576.6314585616
43136,255360.5616122814
59573,394681.1080179395
44785,209549.65475062927
63042,263297.27675137
20608,352670.61942778516
63724,340722.418729247
39695,380564.0879763347
40511,376608.21187445737
15044,286233.9800169653
47681,325270.45113856293
3435,891303.4179688133
25908,600404.8615636034
59658,549372.2496523075
37343,427944.54844650463
28007,642338.0097471769
29559,1602326.487659431
27321,274073.0553419726
34964,238038.84591803653
32525,264154.09765884443
16935,328824.75870156573
20326,329335.9668673169
10945,325667.0070460583
47091,209851.0874779056
35131,356177.20159247506
16528,533895.7463272773
47822,263260.4110004497
61598,587060.2916098263
31770,224207.40803827473
11849,587758.2253171734
30021,958049.1481262543
33163,1918586.8980530135
40758,558351.0354918819
3749,212059.01076545048
44308,386806.4056646962
28922,476947.44113852625
47029,275510.13652186655
24626,268033.84004290495
62638,340175.8525077055
38693,333802.37684952444
64041,301481.43974473415
63777,233236.70192288246
7386,244735.51641822007
22238,597408.0997015223
47672,347938.5839454915
34659,1343932.1650172635
23626,229052.6869604874
43577,344204.4616152839
21257,305968.0611537477
31483,251341.88898719617
27816,287764.69802963216
48156,2263987.8201964814
46266,192527.5999901032
55575,355224.7640629542
61583,216075.35556750637
9926,515524.91307303647
64159,470216.8493539404
46988,227756.15020487757
22104,262275.8657644834
37651,271293.9445700033
38950,434622.9952643041
12373,239321.00309127357
53580,300542.7014311704
43782,1400504.1783995263
9408,247030.7413439841
48793,302531.6594026358
21583,452384.9262706603
56774,229494.55640262325
31243,668348.5400654081
53221,1785571.8771807114
38450,287762.4412044458
3479,826555.79543066
38534,279659.0726581982
62425,708160.0221786068
7259,425938.93545467453
61468,724496.5424093817
952,272953.6240771542
34036,1398647.9595361522
24676,248305.34002641085
57895,212702.47107445818
41343,267216.40772747237
60508,672531.4536297611
16793,299844.951627664
37883,259129.28404931616
51992,810469.2195585703
331,702360.1430026435
31781,268919.05221877305
8962,291281.2771176675
38298,312159.961843849
53574,391610.52384663414
8490,1544043.9994579607
13226,274665.3630711521
22887,216323.7127024152
22136,522685.65547701536
2634,336742.3589407082
39594,426757.2240558671
13367,323495.08947337035
18917,1202373.9467810616
58052,265105.2415862569
61745,260277.96404340834
54924,391962.6265144303
10004,381263.37941639085
44296,228206.51587332806
19680,599754.7921697595
21554,469041.92466090753
58778,273472.02468295844
11358,385377.2883420181
35309,235299.2133952988
62292,165841.79125505468
29263,235785.80484400137
65087,401579.61853498744
8464,254017.2560838009
47586,244192.88826312247
51106,721486.7125878468
15275,275370.0347150314
23838,181921.51061812116
51941,533500.3697512321
3096,1207588.573511583
45510,825842.4030343785
10667,297641.8429083362
5502,948391.7560472998
1788,275386.90569285594
54930,899336.2519302247
59630,4370942.876262652
12412,360631.07980923896
59836,701774.1244324325
20246,274217.5755750722
8937,291201.18805935147
23478,397880.5668267625
64121,264312.01433576085
2633,253207.4542548104
41888,192601.49557440655
29679,221880.1827802888
61114,226329.01695287737
41310,351823.82101676957
2689,262568.88359379675
4,858834.5945953324
51253,298848.7180069148
52811,219386.12613344393
43527,527172.9326291526
55225,213679.14460641795
17664,403108.9025303504
28725,292872.54537801957
64057,222108.8254868399
34143,374293.2756694117
49379,285101.1853224053
55105,344094.8981825438
60017,833891.7950454999
60182,278478.87184360495
35233,331592.3699897362
484,551173.5032392333
18412,243601.915534986
47187,659397.479353001
61226,1390932.8437322907
5981,262730.3331999016
41340,653098.8046267676
31513,371517.0273135487
13081,257249.83992158997
12327,204631.9566984733
55303,375371.1128787186
33349,249156.8819464462
42176,261576.27306795915
17679,513808.96757930936
50205,191966.9606864523
52973,1132005.1090012658
18402,275378.3286950621
18253,244470.54937056755
16598,266000.369395761
20111,457516.94534715294
2529,615375.1397442871
61046,202203.68818208593
39107,295460.79358982045
62812,348351.30347634014
22623,603145.696856662
11720,253135.28630149786
58411,354473.6175709286
4985,231184.97610040274
28275,518910.54025558836
3526,412232.1878535459
62938,209960.00102663052
9604,237133.24329369084
65359,269293.0474235114
65158,345120.12654461846
48554,344633.4418939475
9139,259406.73626643754
41316,621388.335836394
64733,276183.8773093962
35067,1079587.4371918882
46685,349290.8294934954
55137,301374.1829902544
26228,392004.58137345343
55352,677210.8908106063
52333,295172.26791161654
47113,1060973.383623973
62457,313101.5939828503
42922,373440.7513283176
57508,291015.3426012296
36308,2230650.8073144746
55199,838182.6344422715
30177,250278.76180422815
53149,692053.3013467855
39751,266470.07817387884
31104,329572.91975318815
50954,557922.288609713
53363,258018.8364435953
60708,205175.75282032276
17986,472912.7274536785
50483,345933.08094323234
10692,288105.1282898317
64840,1365949.614534766
23889,396589.19479822455
17115,451878.2129718727
38542,247368.71026761926
43259,271916.9072496252
63343,644753.4602890129
33228,277932.37297950493
20295,435768.1587629744
17959,232189.90142028613
28929,263461.74782756186
36480,623013.7211684182
30089,184770.28108686805
47103,227284.7487632249
19268,270805.6041197779
3473,492580.7791666696
22911,227699.8248612637
43459,298028.88263618737
21412,605735.6668348813
4207,365453.02492114954
36680,284407.21789841104
13372,272671.1638743815
36021,219101.10546170868
61700,2195121.165735331
48861,355601.68906572793
44215,266862.92852700985
21634,212144.08915580687
4997,371005.39830428094
61041,438634.38474909373
57902,260588.40744758016
57676,254110.57889479905
30256,382041.93048854056
455,241102.97350457884
58568,600770.101904732
52234,324476.698828169
17159,236142.96339637492
46510,349852.175091546
31848,435739.3299683684
39894,573469.2906707855
8795,286758.3070723833
49642,1535863.8800772806
7176,501460.50334244414
64971,333801.16533450014
53005,329024.4675326482
25101,660358.7234165827
50356,272464.66971241246
53682,376033.25172615465
369,706862.9897351782
32252,657725.6089439398
56243,266400.73989656335
41537,273803.27310219995
42778,232115.5396478665
54016,292784.0269612915
46706,462028.6811508984
16424,1017846.621640742
63516,239273.8904618318
105,518750.88877288875
32413,251326.00495500577
45556,410220.5744438809
56292,232195.51893934456
2695,404483.9252856062
13669,364905.95428469183
28340,266836.2802356931
50021,523602.33710294234
39136,245410.35781816326
2153,444420.14725928893
28767,247112.93082752472
31163,273038.46157725644
63295,248313.48776225504
11982,260180.4012925508
17568,263966.37180904637
61056,718083.599435957
13530,233843.96337967695
24875,2063319.5035001538
11480,1550381.1689025487
5943,233916.82692494147
26761,310367.38073632214
48185,355450.85632732423
2179,210244.2632498771
50812,331314.3349183941
5620,520919.6303756913
51077,297452.6843362188
10661,434007.38109697786
18993,1004527.1039201398
56502,578504.0018267523
16290,203043.77015695095
53536,265230.9931366439
21729,273935.0484327482
37378,331692.60720135644
36672,231863.4781641778
6083,311984.1472338433
42003,227951.18507966126
46054,256525.31724217677
47527,223680.45091277972
31882,206512.2881536388
3242,598777.828785818
59697,211839.42405656906
17865,329571.9830001134
54590,254865.9946393683
27266,2350262.1503788866
14717,387193.50307918846
19378,297901.9312355612
53819,681004.0211163423
50882,519948.81571716175
62470,314283.70639647794
5744,2911275.792616812
8181,828981.0289089242
49022,242142.67844159977
58510,291828.58884405735
43943,645388.8080583581
47788,868582.4729331358
9851,1014369.4195806427
20967,287615.76267908333
63440,251705.13887701492
50374,253760.52065336666
25280,222683.75929366343
3976,296069.5247478227
16197,244166.69958946382
26839,1661453.2027115955
27542,320271.30039908335
46286,588432.4056891567
45703,234087.70643934305
23086,635278.3672347573
32964,231540.59948237138
8142,507083.81568460766
56511,559610.6015518568
63853,657121.3897423067
39538,952602.3935148944
56589,264698.62775747525
7209,373583.7996165657
59997,715577.356947775
63033,287217.99188222986
11820,791576.9138476058
1586,443707.06140173477
1758,628880.9100398383
21185,1399495.3604102703
53528,787646.6585053819
18070,360063.9840285737
20855,348904.455436273
24765,408831.5583885777
9423,381448.27064560045
55418,314674.9191880059
3452,233810.22530498912
9523,189865.4271620832
29034,738867.1741934046
20543,403232.4238111366
44718,549836.1365522135
52750,260115.20707947505
31228,243195.87335153559
37257,286488.7090139309
59733,283478.00740142696
43947,245959.47904794785
6420,248000.83486052678
136,257440.83602944133
48100,789885.0141177796
21748,196800.31486013636
17709,333736.84162997955
61928,743215.1913232715
16758,352439.48719280434
43732,371538.2370941186
31856,205288.37129471975
46851,330574.8695348706
28075,697066.255504002
4722,361306.7366183734
38338,1462902.699259595
13848,360836.97668178164
56629,230723.59547264414
65579,299488.5252636996
50593,305850.96212156996
9126,237253.45860838596
52540,360065.4368653308
13680,243193.40508241465
3599,359647.7368436439
53432,254736.18426388208
8421,322920.39930674154
46501,313504.9325509003
61057,279732.3766839375
31120,624477.3109264462
5546,221371.1337881046
41065,254241.47471271487
44560,334558.40838445426
36137,375789.5842478573
5316,230834.31002875968
1796,469749.8031490807
1646,318802.3151752921
54231,219241.14780307928
1711,273609.52303480136
60248,232378.04674302315
51136,531860.715699577
18782,396418.72007213265
46793,526758.6429633556
23967,256974.74407066675
55216,217951.44332360005
2965,304133.0614510923
25005,1458741.4567261345
20283,261209.2145229124
28198,469003.65001836215
22164,395836.4533994665
50194,281601.748073829
46238,972966.705978332
10734,414468.4031529394
37107,5725054.781503573
57291,229821.55593486378
33383,1397417.5811262992
23317,229588.73259565877
52901,212760.52266949945
5289,351071.27980353
63998,309045.52715907106
7347,317606.4802684322
49221,338729.43253773823
37112,525015.8101987521
53586,381386.1773448252
53193,531534.1801840944
54400,230706.01988917103
46380,221107.32724244162
38741,193003.37910963435
51551,579196.4905756852
65628,493085.30367467116
37670,281083.5442978304
12360,246638.98804131828
31367,272518.8325597469
56858,268148.5418099416
42446,2416950.9609864573
32116,266418.3827336582
39236,334359.9325492476
38292,211996.50101453342
35729,298697.24639979465
62909,427237.20287397003
48599,300848.0652922005
17350,231116.9154808846
9293,495882.1813504764
31714,196425.6404414389
38359,589563.2582163046
43409,252149.59544126564
3736,393178.20427498326
64111,1135318.2320888827
32821,539773.957988808
52422,186964.48667190986
59077,1452480.73627441
19759,314837.84768487304
1638,287727.76201687095
58900,425285.13779834803
27610,285055.3530770626
30167,354911.0805216904
13194,2153927.331055127
1268,1888732.4765460822
24040,411512.46230954624
47979,306995.1375175023
45005,246566.08558614194
41772,352584.3221799571
32321,699823.5072226081
4155,255916.13742594406
62359,438146.51537388714
21655,229749.29614871857
39550,292250.9771911264
54711,890694.3264062669
57346,361777.82497134525
16406,401734.5120101253
36358,769401.793354404
39963,213651.47928807518
14994,445791.65951460344
3179,226911.69366549898
55597,287908.1968613153
30608,747285.9899068829
1313,340955.6174713145
6913,340034.51918947004
33198,447854.1447778622
5532,331237.84201136604
32627,236946.0017314343
42377,629707.8646871455
48836,247636.0926239321
19314,512592.6318605465
14482,1067101.7000773265
48698,223901.94205448104
39601,262704.7087509572
55368,300537.8619383366
26358,243226.97442620233
58718,297530.34779565095
44271,280219.0083815088
25104,217443.91272106563
58836,237664.7897218074
4845,429072.0793276568
32746,439894.99804388545
8070,268041.3553325557
63299,609642.4642207922
56141,300747.284849777
30863,248249.51873310903
13676,1107123.9089371187
8051,416986.5902736339
34895,234019.9818258907
28715,300103.362647388
21946,201487.48907751904
43912,229188.0027032721
35649,1110271.7256459515
27355,726314.1150614313
37955,350833.660983968
50988,393251.69776226784
17089,503902.518494952
16202,288444.17641291354
8350,831764.4702944146
29399,208814.42579867432
12245,355685.31426496507
38062,300198.10078902205
50963,655199.6306015898
1733,243664.1676285297
7000,414745.8441779529
8955,499035.0110132139
26913,270382.6523036709
2859,649176.2531888162
32957,354473.1481637609
51497,664802.1367864663
37650,290301.64120895264
24131,291434.80187665793
59080,277191.797430484
39386,251196.21805457986
8001,223269.24851118206
40328,540881.8492731054
41775,258641.49585438502
53424,232593.2823193665
22882,360846.09843101806
55565,1218781.156767982
4589,230029.77147683452
20566,728819.1732418317
63121,310018.8218474958
48030,1807649.0878508922
5607,270849.4634832729
40170,217754.32778635007
34468,360163.75079985644
43117,264760.108619285
26442,794722.1268992908
64646,684471.7914729224
56716,291643.4882699032
61250,272075.5275904051
23994,239060.71393024208
35859,258198.76809331164
1422,221009.42337164702
6249,238834.59846671758
45769,1332189.3104084185
